EJERCICIO;MES;ADUANA1;ADUANA2;TIPO_OPERACION;SERIAL;CAPITULO;PARTIDA;SUBPARTIDA;PAIS;PESO;CIF;FOB
2025;3;5;5;2;1;82;8211;82119200;MX ;128.05;2168.63;2114.42
2025;6;7;7;2;3;64;6402;64029990;GT ;17368.04;153088.29;151753
2025;6;7;7;2;1;32;3209;32099010;GT ;851.2;3387.45;3307.4
2025;2;3;3;2;1;19;1904;19041090;IT ;185.44;2158.81;2158.81
2025;10;8;8;2;3;61;6104;61046300;CN ;530.45;43646;42061.64
2025;5;11;11;2;3;84;8443;84439900;HN ;129.85;8378.62;8126.07
2025;3;9;9;2;1;32;3209;32099010;CR ;6.59;12.3;12
2025;4;9;9;2;1;70;7019;70191300;HN ;13.74;47.3;46.52
2025;6;8;8;2;1;61;6106;61061000;GT ;0.48;41.05;39.84
2025;8;5;5;2;1;70;7019;70199000;GT ;6.15;919.18;800
2025;8;3;3;2;1;44;4420;44201900;IT ;115;6650;6650
2025;1;7;7;2;1;39;3916;39169011;GT ;42.81;447.98;436.78
2025;7;9;9;2;1;32;3212;32129020;CR ;5890.88;39955;38576.16
2025;2;9;9;2;1;59;5908;59080000;PA ;110;2495.18;2050
2025;4;7;7;2;3;33;3307;33074900;GT ;1550.06;8850.81;8789.76
2025;11;9;9;2;3;30;3004;30042020;HN ;49.8;4419.41;4419.41
2025;3;8;8;2;1;55;5515;55151100;DO ;332.12;4162.77;3997.5
2025;10;9;9;2;1;84;8479;84799000;CR ;71.87;227.53;216.75
2025;3;3;3;2;3;44;4414;44149000;US ;4.86;17.19;17.19
2025;1;2;2;2;3;83;8305;83059010;CO ;142.69;703.92;676.5
2025;7;4;4;2;1;39;3916;39162090;GT ;4.09;19.36;15.14
2025;9;7;7;2;1;34;3401;34013000;GT ;13038;13446.17;12831
2025;2;8;8;2;3;63;6310;63101000;MY ;63883.24;29873.06;29873.06
2025;5;11;11;2;3;39;3924;39241090;HN ;26250.39;152038.48;145586.11
2025;4;9;9;2;3;48;4823;48239099;NI ;553.16;1043.61;1016.88
2025;9;7;7;2;3;96;9609;96099010;GT ;61.23;500.17;495.72
2025;7;9;9;2;1;87;8708;87085010;CR ;6.7;285.16;242.51
2025;12;11;11;2;1;82;8203;82032000;HN ;17.73;129.6;126.36
2025;8;23;99999;2;3;39;3920;39201019;TE ;1079.25;2320;2320
2025;10;2;2;2;3;34;3402;34025000;MX ;2619.94;3657.76;3443.53
2025;4;9;9;2;1;48;4816;48169090;CR ;93;273.63;256
2025;6;21;99999;2;3;71;7117;71171900;CR ;9.2;114.02;114.02
2025;8;11;11;2;1;54;5402;54021900;HN ;250;2045.83;1995.57
2025;3;9;9;2;1;62;6203;62034200;HN ;26.65;1164.22;1084.59
2025;2;9;9;2;1;73;7312;73129000;NI ;1900;23995.64;23468
2025;8;5;5;2;1;68;6805;68051090;GT ;51.83;907.15;895
2025;10;2;2;2;3;84;8425;84251900;CO ;3730;12584.5;12584.5
2025;6;9;9;2;3;61;6115;61159600;NI ;259.21;4363.68;4220.58
2025;10;3;3;2;3;61;6109;61091000;CN ;451.05;17389.54;17389.54
2025;10;8;8;2;1;39;3924;39249090;DO ;2494.33;11857.88;11857.88
2025;7;5;5;2;1;85;8528;85287290;GT ;87.2;1970.22;1647.28
2025;3;9;9;2;3;85;8509;85094000;PA ;32.64;122.5;108.35
2025;10;8;8;2;1;84;8472;84729090;ES ;21420;23020.5;14700
2025;12;3;3;2;1;85;8531;85319000;HN ;9.5;2182.25;2100
2025;6;9;9;2;3;33;3305;33059000;NI ;1696.07;11593.37;11195.44
2025;8;5;5;2;3;46;4602;46021900;PE ;1275.23;7513.25;7166.88
2025;10;16;99999;2;3;56;5603;56031200;TE ;1701.81;25945.12;25868.77
2025;12;5;5;2;1;28;2814;28141000;GT ;126000;100656.08;91350
2025;8;9;9;2;1;84;8471;84714100;HN ;4.1;610.05;590
2025;12;5;5;2;3;48;4819;48195000;GT ;1125;15645.59;14945.39
2025;1;3;3;2;1;98;9801;98010020;AR ;403;2281.01;570
2025;9;5;5;2;1;28;2828;28289010;GT ;39959.82;4084.6;2721.6
2025;9;9;9;2;1;38;3809;38099200;CR ;68;505.35;487.84
2025;8;11;11;2;1;38;3808;38085940;HN ;15752.55;14588.53;13543.62
2025;8;7;7;2;3;63;6308;63080000;GT ;212.62;1210.87;1200.48
2025;10;3;3;2;3;49;4909;49090000;US ;1.13;20;20
2025;11;9;9;2;1;84;8479;84799000;NI ;202.91;630.11;612
2025;2;2;2;2;3;39;3918;39189000;MX ;332.35;1196.41;1110.48
2025;11;9;9;2;1;32;3214;32141019;PA ;19521.45;16612.35;15568.13
2025;6;9;9;2;3;60;6006;60062200;NI ;340893.92;2543783.74;2492567.73
2025;4;8;8;2;1;59;5908;59080000;US ;64;1200;1200
2025;4;7;7;2;3;39;3920;39204333;GT ;139.25;1313.41;1301.76
2025;10;8;8;2;1;98;9801;98010020;BE ;2139;9334.92;6000
2025;11;9;9;2;1;84;8438;84381000;NL ;300;25611.68;24115.29
2025;11;9;9;2;1;70;7020;70200099;HN ;1459.22;4677.06;4284.65
2025;8;9;9;2;3;76;7615;76151090;CR ;1424.91;23399.79;22002.88
2025;7;9;9;2;1;48;4821;48211000;PA ;0.95;13.21;12.6
2025;5;11;11;2;3;82;8206;82060000;HN ;135.33;909.64;862.72
2025;7;5;5;2;3;73;7310;73102990;GT ;2.16;86.13;82.41
2025;10;9;9;2;1;62;6206;62063000;CR ;40.2;3230.76;3196.59
2025;12;7;7;2;3;39;3919;39199000;GT ;6406.98;31375.8;31124.16
2025;11;9;9;2;3;73;7323;73239390;PA ;22.27;87.96;78.47
2025;11;2;2;2;3;52;5203;52030000;US ;11478.05;11628.43;8856.58
2025;5;11;11;2;1;49;4910;49100000;HN ;2.54;9.99;9.66
2025;6;11;11;2;1;72;7216;72166100;HN ;324443.99;347938.83;329816.16
2025;1;7;7;2;3;48;4823;48237090;GT ;251.1;2595;2572.8
2025;1;9;9;2;1;62;6206;62064000;NI ;404.29;23393.49;22076.92
2025;6;9;9;2;3;96;9603;96034000;HN ;187.49;1520.08;1520.08
2025;4;9;9;2;3;90;9004;90049090;CR ;1.16;37.72;35.62
2025;2;4;4;2;3;39;3923;39232990;GT ;243.8;2364;2364
2025;9;9;9;2;1;28;2815;28152000;NI ;6566;25372.26;23962.82
2025;10;7;7;2;1;82;8205;82053000;GT ;51.95;419.94;409.44
2025;11;2;2;2;3;57;5705;57050000;PE ;4254.73;25157.16;24486.96
2025;10;9;9;2;3;28;2804;28044000;CR ;1059.3;555.5;555.5
2025;3;5;5;2;1;72;7226;72269910;GT ;126653.13;178082.11;173852.13
2025;5;11;11;2;3;33;3307;33072000;HN ;2265.44;12279.27;11725.61
2025;3;3;3;2;1;96;9607;96071100;PA ;542.46;18792.1;17972
2025;9;11;11;2;3;39;3917;39174090;HN ;53.87;5019.07;4931.4
2025;1;4;4;2;1;48;4818;48183000;GT ;65.7;297.74;278.8
2025;9;9;9;2;3;62;6207;62079100;NI ;25.21;816.25;743.23
2025;11;7;7;2;1;39;3923;39233099;GT ;1579;5980.05;5384.9
2025;11;3;3;2;1;84;8418;84186990;GT ;44;3800;3800
2025;12;11;11;2;1;96;9608;96089990;HN ;0.51;79.1;78
2025;11;24;99999;2;3;39;3923;39232990;TE ;422.25;2728.81;2688.5
2025;2;4;4;2;1;39;3916;39169019;GT ;1044.82;3039.78;2944.1
2025;9;8;8;2;1;73;7318;73181500;US ;284.07;10910.37;10749.13
2025;12;9;9;2;1;85;8511;85113000;HN ;1472.62;16405.73;16248.53
2025;5;9;9;2;1;84;8483;84835090;NI ;967.48;7427.65;7245.56
2025;8;3;3;2;1;33;3302;33021010;US ;260.89;1249.76;865.85
2025;12;9;9;2;1;61;6106;61061000;NI ;273.07;4071.35;3990.39
2025;2;8;8;2;1;49;4911;49111090;GT ;1752.42;3680.22;3581.27
2025;6;7;7;2;1;18;1806;18069000;GT ;4507.46;17947.15;17097.72
2025;4;3;3;2;1;9;910;9109100;US ;11.36;115.12;90.88
2025;3;9;9;2;3;34;3401;34011119;PA ;240.42;1242.87;1107.64
2025;9;3;3;2;3;62;6212;62121000;US ;1083.08;137556.37;137556.37
2025;3;6;99999;2;3;72;7208;72084000;TE ;74480;2606.8;2606.8
2025;9;16;99999;2;3;55;5510;55101100;TE ;22761.51;88769.89;88769.89
2025;8;5;5;2;1;94;9403;94037000;US ;31.7;430.73;360
2025;11;2;2;2;3;90;9019;90191000;PE ;946.57;7829.94;7571.04
2025;6;2;2;2;1;85;8517;85177900;HK ;217.52;23748.87;23748.87
2025;12;7;7;2;3;73;7326;73269000;GT ;251.9;1436.84;1425.6
2025;3;16;99999;2;3;58;5806;58063190;HN ;14;81.51;81.51
2025;12;11;11;2;3;82;8206;82060000;HN ;164.08;1340.69;1272.6
2025;9;9;9;2;1;82;8201;82015000;PA ;33.7;461.16;440.41
2025;5;5;5;2;1;84;8424;84242000;GT ;397.78;25802.94;25548.38
2025;8;5;5;2;1;21;2103;21039000;GT ;162711.07;417012.13;404221.92
2025;12;2;2;2;3;62;6212;62121000;PE ;523.64;24538.51;23769.6
2025;7;21;99999;2;3;60;6006;60063200;TE ;935.79;24124.49;24124.49
2025;7;27;99999;2;3;48;4808;48081000;HN ;60.81;0.76;0.76
2025;1;7;7;2;1;19;1901;19012000;GT ;136.2;324.77;309
2025;9;3;3;2;3;6;602;6021000;CL ;4.9;257.5;257.5
2025;9;8;8;2;3;73;7326;73269000;BZ ;4.85;133.5;132
2025;6;4;4;2;1;85;8504;85043100;GT ;18.14;308.14;250
2025;9;9;9;2;1;87;8708;87083090;HN ;5199.98;53230.01;52625.78
2025;4;7;7;2;1;44;4414;44149000;GT ;180;643.97;600
2025;6;9;9;2;1;28;2804;28044000;HN ;206388;51839.93;40950
2025;7;8;8;2;1;32;3209;32091090;US ;5125.59;40211.42;31834
2025;11;5;5;2;1;47;4707;47071000;MX ;882258;188055.73;121421.92
2025;5;3;3;2;3;60;6004;60041010;DE ;1.49;19;19
2025;2;7;7;2;3;45;4504;45041000;GT ;129.97;2998.5;2976.48
2025;8;5;5;2;3;70;7010;70109029;GT ;201.13;346.8;341.76
2025;11;7;7;2;1;39;3912;39129000;GT ;1000;2611.29;2501
2025;11;9;9;2;3;39;3926;39261090;HN ;55;75.48;74.4
2025;4;8;8;2;1;94;9403;94032000;BZ ;436.07;1390.15;1276.95
2025;6;11;11;2;1;73;7321;73219010;HN ;3166.98;6804.39;6511.67
2025;10;3;3;2;3;85;8523;85235920;PE ;110.4;6086.24;5458.53
2025;1;7;7;2;3;44;4421;44219190;GT ;2646.32;15118.94;15011.4
2025;11;2;2;2;3;84;8413;84132000;PE ;2459.9;15736.01;15280.08
2025;10;2;2;2;3;34;3406;34060000;CO ;38007.09;166247.61;162036.84
2025;2;9;9;2;1;85;8504;85044000;PA ;258.14;3759.51;3422.45
2025;10;2;2;2;1;17;1701;17019900;DO ;200000;98155.96;98155.96
2025;8;9;9;2;1;84;8424;84243000;HN ;12.7;220.94;220.94
2025;10;9;9;2;3;91;9102;91021200;CR ;21.02;671.66;641.88
2025;12;9;9;2;1;18;1806;18069000;HN ;19071.82;54699.67;53566.58
2025;5;3;3;2;1;69;6912;69120010;TE ;71;1425.09;1397.9
2025;9;2;2;2;3;80;8007;80070090;CO ;803.97;5575.33;5438.52
2025;11;8;8;2;1;13;1301;13019090;FR ;2000;134300;134300
2025;7;9;9;2;1;48;4811;48114112;CR ;1093.43;12623.24;12105.17
2025;8;3;3;2;1;61;6108;61083100;TE ;29.92;1844.22;1844.22
2025;12;2;2;2;3;92;9205;92059090;MX ;59.41;254.1;241.92
2025;2;7;7;2;3;90;9025;90251900;GT ;30.24;742.47;735.84
2025;11;9;9;2;3;85;8532;85323000;NI ;6;240;240
2025;1;11;11;2;1;84;8466;84661000;HN ;25.2;4550;4550
2025;7;11;11;2;1;54;5402;54022000;HN ;3375;14864.82;14620.84
2025;10;11;11;2;3;82;8205;82055110;HN ;69.63;1044.56;993.05
2025;7;2;2;2;3;48;4820;48201000;MX ;520.94;1803.92;1693.86
2025;8;5;5;2;1;85;8544;85444921;GT ;110344;704236.94;672674.27
2025;1;3;3;2;1;49;4911;49119990;PA ;18;14689.41;14333.5
2025;3;7;7;2;1;85;8543;85437099;GT ;203.76;21.74;21.48
2025;5;5;5;2;1;84;8402;84022000;GT ;1440;28508;27200
2025;5;9;9;2;1;32;3215;32151190;CR ;4290.6;24632.42;23846.75
2025;5;9;9;2;1;82;8202;82021000;NI ;685.35;7746.81;7607.1
2025;7;7;7;2;3;83;8305;83059010;GT ;281.02;1487.3;1477.44
2025;7;9;9;2;1;72;7216;72162110;NI ;59735;54415.36;51591
2025;11;9;9;2;1;63;6302;63026000;HN ;6133.42;73534.53;72146.21
2025;10;9;9;2;1;87;8708;87089120;NI ;226.85;720.35;702.27
2025;8;3;3;2;3;70;7007;70071900;CO ;26.85;2029.02;1966.2
2025;12;11;11;2;1;87;8708;87089120;HN ;1066.4;29740;29440
2025;3;8;8;2;1;42;4202;42021200;BZ ;396.8;1.05;1
2025;7;1;99999;2;3;84;8452;84522100;TE ;735.2;901;901
2025;10;9;9;2;3;61;6117;61179000;HN ;43;751.52;738.6
2025;6;9;9;2;3;85;8513;85131000;CR ;118.95;1974.95;1871.38
2025;4;9;9;2;3;73;7325;73259100;NI ;0.9;20.28;20.04
2025;12;4;4;2;1;34;3402;34029020;GT ;16226.01;16549.43;15727.91
2025;8;2;2;2;3;39;3920;39201099;CO ;7469.2;52212.09;51127.2
2025;5;9;9;2;1;90;9026;90268000;HN ;130.64;2916.43;2916.43
2025;12;9;9;2;3;61;6103;61034200;NI ;67.93;1410.52;1347.32
2025;4;5;5;2;1;84;8418;84189900;GT ;3.68;7286.06;6966.88
2025;9;2;2;2;3;95;9503;95030041;PE ;2900.85;47083.77;45606.44
2025;10;3;3;2;1;61;6105;61051000;CR ;298.73;9717.78;9462.28
2025;6;21;99999;2;3;96;9603;96039090;GT ;61.51;449.47;443.76
2025;9;9;9;2;3;73;7323;73239390;NI ;653.16;5759.85;5542.36
2025;11;9;9;2;1;96;9603;96039090;HN ;8.5;70.39;68.62
2025;8;9;9;2;3;39;3920;39201019;NI ;19093.42;34346.02;32128.8
2025;3;7;7;2;3;63;6302;63029300;GT ;1540.71;17959.87;17827.76
2025;3;9;9;2;1;72;7216;72163300;NI ;1088.63;1633.98;1596
2025;3;5;5;2;3;61;6107;61072100;GT ;202.12;3749.14;3661.2
2025;10;11;11;2;1;82;8207;82074000;HN ;0.8;21.36;20.8
2025;10;8;8;2;1;30;3004;30042010;DO ;846;111313.17;109564.75
2025;11;5;5;2;3;34;3402;34029020;GT ;190;1085.53;1061.51
2025;12;7;7;2;3;65;6505;65050090;GT ;1002;31960.86;31679.83
2025;2;3;3;2;1;84;8479;84799000;MX ;0.37;230.38;230.38
2025;6;4;4;2;3;85;8538;85389000;GT ;1.3;186.08;186.08
2025;9;11;11;2;3;85;8532;85323000;HN ;484;16812.27;16812.27
2025;3;8;8;2;3;72;7208;72084000;BZ ;20416;16506.82;14529.26
2025;5;8;8;2;1;73;7326;73269000;DO ;144.85;794.39;702.3
2025;11;8;8;2;1;83;8302;83026000;BZ ;16.7;219.05;197.64
2025;7;5;5;2;3;48;4820;48201000;PE ;12890.97;50459.79;48096.28
2025;10;11;11;2;1;84;8483;84835090;HN ;51.44;256.01;247.36
2025;10;5;5;2;3;61;6101;61013000;US ;4323.68;167625.46;167625.46
2025;7;9;9;2;1;40;4009;40091200;HN ;102.4;792.1;776.82
2025;3;8;8;2;1;55;5514;55142100;US ;301;3716.07;3716.07
2025;4;11;11;2;3;61;6111;61112000;HN ;149.75;6833.52;6833.52
2025;7;11;11;2;3;33;3305;33052000;HN ;48.88;577.27;546.54
2025;7;9;9;2;1;32;3212;32129020;PA ;3721.87;26214.63;24820.6
2025;1;5;5;2;3;48;4819;48192090;GT ;8704;130559.96;129071.04
2025;11;2;2;2;3;70;7009;70099200;CO ;559.89;4157.24;4079.76
2025;4;7;7;2;3;39;3920;39202090;GT ;53.21;426.8;423.36
2025;12;5;5;2;3;61;6104;61044300;GT ;146.3;4541.53;4452
2025;12;9;9;2;1;17;1704;17049000;PA ;24348.94;106456.58;102141.01
2025;5;9;9;2;1;33;3304;33049900;CR ;347.1;2088.42;1430.58
2025;8;5;5;2;3;61;6115;61152100;CO ;163.65;2647.18;2554.08
2025;2;6;99999;2;3;72;7208;72085300;TE ;91375;3198.13;3198.13
2025;2;11;11;2;1;72;7216;72162110;HN ;12535;10348.99;9856
2025;1;5;5;2;1;85;8504;85043400;GT ;32.89;727.56;709.59
2025;6;9;9;2;1;84;8413;84138200;NI ;3.59;29.19;28.38
2025;10;4;4;2;1;61;6105;61051000;GT ;145.6;13437.01;13359
2025;8;9;9;2;1;84;8470;84701000;CR ;4.73;70.32;68.56
2025;12;2;2;2;3;61;6107;61071200;PE ;101.66;1606.26;1566.72
2025;5;3;3;2;3;62;6206;62064000;TE ;7.5;438;438
2025;8;5;5;2;3;69;6914;69149000;MX ;444.97;613.68;558.36
2025;4;2;2;2;1;9;901;9011130;FI ;124200;553932;553932
2025;5;7;7;2;3;85;8544;85444221;GT ;766.96;7117.48;7068.24
2025;4;11;11;2;1;84;8483;84836000;HN ;2;95.72;93.42
2025;12;2;2;2;3;96;9615;96151100;PE ;4117.01;20722.24;20153.28
2025;10;20;99999;2;3;56;5603;56039200;TE ;120.76;2020;2020
2025;10;11;11;2;3;54;5402;54024700;HN ;3217;11709.88;11709.88
2025;8;9;9;2;1;38;3808;38089490;NI ;18858.3;35127.62;33560.5
2025;10;3;3;2;3;54;5407;54075200;DO ;1791.31;14146.46;14146.46
2025;10;7;7;2;1;19;1904;19042000;GT ;27302.08;104913.99;99286.01
2025;12;8;8;2;3;39;3923;39235030;PE ;98273.4;304561.24;304561.24
2025;2;23;99999;2;3;37;3707;37071000;TE ;23;433.05;433.05
2025;12;8;8;2;1;97;9701;97019120;US ;26.61;91.7;70
2025;2;3;3;2;3;62;6205;62059010;US ;3615.5;50020.26;50020.26
2025;9;9;9;2;1;4;403;4032090;HN ;151747.56;306869.57;271579.56
2025;12;2;2;2;3;94;9405;94054200;CO ;3143.2;10794.49;10567.44
2025;10;9;9;2;1;85;8517;85177100;PA ;0.39;14;13.43
2025;12;8;8;2;3;54;5407;54075300;US ;551;15883.34;14245.17
2025;6;9;9;2;3;33;3304;33041000;CR ;101.42;4881.19;4624.11
2025;11;7;7;2;3;33;3304;33049100;GT ;102.23;1830.41;1815.84
2025;4;3;3;2;3;64;6403;64035900;US ;2319.2;113327.86;113327.86
2025;1;5;5;2;3;94;9405;94052100;CO ;666.3;4467.28;4321.92
2025;7;8;8;2;3;90;9018;90189000;VE ;2208;240000;240000
2025;11;9;9;2;3;61;6115;61159500;HN ;26.15;927.9;927.9
2025;3;17;99999;2;3;61;6110;61102000;TE ;2761.5;19561.48;19561.48
2025;6;5;5;2;1;73;7310;73102100;GT ;95;576.19;475
2025;4;3;3;2;1;83;8306;83062100;MX ;29.03;1990;1395
2025;6;21;99999;2;3;56;5603;56039400;TE ;421.29;5900;5900
2025;1;11;11;2;1;18;1806;18062090;HN ;2084.4;6685.74;6296.4
2025;4;9;9;2;3;85;8539;85393200;NI ;120;229.9;222
2025;12;9;9;2;1;39;3923;39239020;NI ;4365.09;33658.8;30970
2025;7;3;3;2;1;61;6104;61044200;DO ;59.31;2924.97;2924.97
2025;4;5;5;2;3;96;9615;96151100;GT ;20.04;1835.63;1799.46
2025;4;9;9;2;1;61;6104;61044200;HN ;220.8;3744;3663.76
2025;7;9;9;2;1;87;8708;87085010;HN ;2.36;10.09;8.66
2025;7;8;8;2;1;48;4818;48182000;BB ;1678.32;7104.01;4168.25
2025;2;4;4;2;3;48;4819;48192090;GT ;416.3;1683.2;1683.2
2025;1;9;9;2;3;84;8414;84145100;NI ;10.11;188.12;181.3
2025;5;8;8;2;1;25;2508;25081000;GT ;157223.41;45463.08;40326.11
2025;5;9;9;2;1;62;6205;62053000;HN ;5.92;301.57;292.83
2025;7;11;11;2;1;70;7020;70200099;HN ;1787.51;7862.08;7090.6
2025;12;11;11;2;1;35;3506;35069190;HN ;1216;6946.92;6505.6
2025;1;26;99999;2;3;37;3707;37071000;TE ;756;8120.78;8120.78
2025;7;9;9;2;1;20;2008;20089990;HN ;16325.2;56169.72;53232
2025;6;2;2;2;1;63;6305;63053300;HT ;287.02;1065.6;1065.6
2025;12;2;2;2;3;79;7907;79070090;PE ;258.52;1243.11;1209.6
2025;5;5;5;2;3;95;9506;95066900;MX ;84.66;800.74;734.4
2025;4;8;8;2;3;64;6403;64035900;US ;4080.74;174061.44;174061.44
2025;8;3;3;2;3;61;6110;61103000;TW ;16.68;1070.37;1070.37
2025;10;9;9;2;1;40;4009;40094200;HN ;191.21;3239.54;3239.54
2025;7;7;7;2;3;94;9404;94049000;GT ;3494.61;35629.36;35323.8
2025;3;5;5;2;3;58;5806;58061090;PE ;38.5;688.7;660.48
2025;1;9;9;2;1;84;8481;84818010;PA ;58.8;890.39;850.33
2025;10;9;9;2;1;85;8535;85352100;AU ;320;695;695
2025;1;3;3;2;3;61;6110;61103000;FR ;144.92;3948.17;3948.17
2025;3;2;2;2;3;33;3307;33079090;CO ;5171.15;8020.61;7596.84
2025;5;9;9;2;1;68;6805;68052090;HN ;74.14;847.6;832.76
2025;5;11;11;2;1;72;7210;72109000;HN ;809;4054.25;3890.95
2025;11;4;4;2;1;85;8505;85052000;GT ;67.56;3240.36;3133.63
2025;6;9;9;2;1;83;8302;83021090;NI ;268.91;1103.89;1086
2025;11;9;9;2;1;32;3204;32049000;PA ;216;1022.11;960
2025;5;11;11;2;3;76;7607;76071190;HN ;3413.3;18643.68;18643.68
2025;8;5;5;2;1;39;3926;39269099;GT ;7034.7;53810.18;52433.19
2025;7;5;5;2;3;85;8544;85443000;PE ;530;2867.66;2726.4
2025;8;3;3;2;1;44;4417;44170000;US ;117.96;604.18;603.41
2025;4;5;5;2;1;22;2202;22021000;GT ;1193348.64;421721.41;407796.56
2025;3;9;9;2;1;32;3208;32081090;HN ;55779.89;189240.91;185957.93
2025;8;5;5;2;3;84;8424;84248900;MX ;408.77;1826.86;1660.68
2025;11;5;5;2;3;85;8544;85444229;US ;917.88;42199.32;42199.32
2025;7;4;4;2;1;94;9405;94054200;GT ;331.5;665;665
2025;5;3;3;2;3;62;6203;62034300;CR ;12.44;1296;1296
2025;1;9;9;2;1;82;8205;82055190;PA ;4.43;106.08;101.31
2025;10;11;11;2;1;76;7616;76169990;HN ;1420.92;19751.36;19171.63
2025;10;9;9;2;1;90;9018;90183110;HN ;1335.77;139.27;133
2025;6;5;5;2;1;55;5513;55131300;MX ;1020;11006.2;11006.2
2025;7;3;3;2;1;39;3926;39269099;HN ;3;727.5;600
2025;2;21;99999;2;3;90;9004;90049090;CR ;0.87;17;17
2025;7;8;8;2;3;61;6108;61082200;US ;26468.44;881675.34;881675.34
2025;10;9;9;2;1;82;8205;82051000;HN ;92.48;22.15;21.64
2025;11;3;3;2;1;61;6103;61032200;TE ;10.89;668.86;668.86
2025;6;11;11;2;1;61;6103;61034200;HN ;6;71.66;69.55
2025;10;5;5;2;3;73;7323;73239390;PE ;13.35;99.62;96
2025;5;9;9;2;3;72;7208;72085300;NI ;27463;24383.24;22002.35
2025;2;7;7;2;3;48;4823;48239099;GT ;3071.3;16748.58;16612.98
2025;9;7;7;2;3;82;8205;82055990;GT ;553.52;3278.2;3251.52
2025;11;4;4;2;1;59;5903;59031000;GT ;98;229.82;212.39
2025;9;8;8;2;1;30;3004;30042010;BZ ;708.95;31039.35;30657.2
2025;9;3;3;2;1;73;7318;73181600;PA ;3.39;167.86;167.86
2025;8;7;7;2;1;38;3824;38249999;GT ;444;938.57;896.88
2025;10;8;8;2;1;44;4421;44219190;US ;1897.47;7560;7560
2025;10;9;9;2;1;68;6805;68052090;CR ;1.9;19.35;18.5
2025;9;9;9;2;1;85;8539;85392900;HN ;709.73;349.2;344.31
2025;5;9;9;2;3;62;6204;62046200;HN ;4269;35043.37;34318.82
2025;1;9;9;2;1;85;8511;85113000;HN ;2532.34;26486.77;26319.75
2025;3;4;4;2;1;62;6203;62034300;GT ;374.36;10240.21;9964.58
2025;10;8;8;2;1;30;3004;30049091;BZ ;2559.47;33862.96;31853.78
2025;9;3;3;2;1;73;7307;73072200;DO ;20.32;8114.68;7303.49
2025;9;3;3;2;1;90;9025;90259000;GT ;0.18;673.48;650
2025;4;3;3;2;3;83;8306;83062900;US ;164.03;2596.1;2596.1
2025;2;7;7;2;1;8;804;8041000;GT ;85.05;1005.15;995
2025;9;9;9;2;3;84;8481;84811000;NI ;35.84;1177.82;1174.58
2025;7;3;3;2;1;29;2933;29334900;HN ;15;2130;2130
2025;5;3;3;2;3;61;6104;61046200;US ;83.94;2380.68;2380.68
2025;3;5;5;2;3;82;8214;82142000;PE ;1770.8;21147.78;20206.62
2025;2;9;9;2;1;96;9603;96039090;PA ;2348.11;7639.6;7210.67
2025;7;5;5;2;3;39;3924;39249090;CO ;67676.43;371005.09;355119.54
2025;8;9;9;2;1;56;5603;56031100;HN ;1453;6091.82;5988.5
2025;3;9;9;2;3;82;8210;82100090;NI ;116.67;548.4;548.4
2025;8;5;5;2;3;83;8302;83025000;PE ;348.3;1676.29;1592.2
2025;2;3;3;2;1;3;305;3055900;US ;4677.25;79653.91;76721.91
2025;7;5;5;2;1;20;2008;20081990;GT ;473.6;10563.25;10112
2025;2;5;5;2;3;94;9405;94054200;PE ;573.62;5433.62;5195.04
2025;6;9;9;2;3;84;8452;84529090;NI ;1;36.46;36.46
2025;8;9;9;2;3;84;8421;84212900;NI ;119.5;1424.23;1407
2025;11;11;11;2;3;38;3814;38140090;HN ;20;92.12;92.12
2025;7;21;99999;2;3;96;9603;96039090;TE ;6.67;124.8;124.8
2025;8;5;5;2;3;42;4202;42023200;MX ;479.31;78891.66;75341.97
2025;10;5;5;2;3;52;5204;52041100;GT ;208.95;7071.94;6985.44
2025;9;9;9;2;3;30;3004;30042010;HN ;7481.91;275292.74;272129.75
2025;7;9;9;2;3;48;4823;48237090;HN ;260;1062.5;1000
2025;10;11;11;2;1;35;3507;35079000;HN ;930;11289.98;10932
2025;4;9;9;2;1;90;9025;90251900;NI ;1;8.74;8.56
2025;11;9;9;2;1;62;6206;62064000;NI ;330.82;22631.7;22037.25
2025;9;4;4;2;1;73;7323;73231000;GT ;293.03;1634.92;1428
2025;7;9;9;2;1;76;7604;76042100;HN ;552.63;6052.8;5455.6
2025;11;4;4;2;1;83;8308;83089000;GT ;1233.34;21415.67;20486.8
2025;11;9;9;2;3;49;4911;49119990;CR ;11772.78;98659.68;93342.9
2025;12;4;4;2;1;61;6109;61091000;GT ;523.24;18037.45;17423.61
2025;6;5;5;2;3;76;7616;76169990;CO ;265.56;2931.16;2824.08
2025;7;11;11;2;1;32;3212;32129020;HN ;5119.3;36537.58;35677.62
2025;7;9;9;2;3;84;8452;84521000;NI ;21.61;320.38;308.48
2025;12;9;9;2;1;29;2903;29034500;HN ;14.48;51.02;51.02
2025;6;9;9;2;1;68;6804;68042200;HN ;15.51;184.59;184.26
2025;11;9;9;2;3;62;6204;62044200;CR ;74.31;3485.47;3260
2025;3;3;3;2;3;60;6004;60041010;US ;3265.38;50747.96;45811.13
2025;3;5;5;2;1;73;7306;73063090;GT ;127718;119380.21;111434.33
2025;4;9;9;2;1;39;3920;39202021;CR ;5524.95;32202.21;29686.45
2025;10;7;7;2;3;48;4823;48232000;GT ;568.98;6331.22;6289.92
2025;1;8;8;2;3;61;6109;61091000;NL ;341.73;6240.95;6240.95
